749463,1362124,2023-05-11,2023-09-22
310742,504976,2018-08-17,2020-03-30
126569,177219,2019-10-29,2023-11-01
359936,805569,2021-05-10,2023-04-24
332064,692663,2021-11-26,2023-04-24
529785,1067250,2021-01-27,2022-01-12
300361,414485,2019-05-16,2019-05-20
824035,1436794,2021-10-20,9999-12-31
1044126,31348,2020-09-01,2021-09-30
8322264,1167175,2020-08-31,9999-12-31
467610,1000595,2024-09-26,2025-06-25
423721,876711,2021-03-24,9999-12-31
218107,333027,2020-10-06,2023-12-20
507000,1044495,2022-11-30,9999-12-31
3731140,826023,2020-02-27,9999-12-31
3183387,571249,2020-05-18,2021-03-23
3708781,817356,2021-12-07,9999-12-31
1016529,10910,2019-01-07,2020-01-13
1221406,153451,2020-10-13,2022-11-30
406356,859519,2019-09-25,9999-12-31
671344,1295029,2022-02-15,2025-03-20
3263891,640559,2020-08-30,2021-09-30
795935,1408793,2024-06-19,9999-12-31
120310,141812,2018-08-17,9999-12-31
1014807,9648,2021-05-25,2023-05-25
1020862,13992,2020-12-24,9999-12-31
3722737,822074,2020-05-06,9999-12-31
535357,1072883,2021-02-17,2022-11-30
3729028,824863,2020-01-15,2023-05-25
425918,878893,2020-02-21,2020-03-27
3402132,769141,2021-04-30,2023-05-25
423537,876530,2020-02-06,9999-12-31
3071070,471550,2019-02-28,2020-01-21
1099208,71842,2022-11-30,9999-12-31
3408603,775461,2020-11-30,2023-05-25
1362944,234864,2022-11-30,2023-04-24
4354494,931931,2021-11-30,2024-10-24
827162,1439886,2025-03-15,9999-12-31
3260067,637303,2020-12-23,2023-05-25
4319435,902023,2021-03-30,2024-10-24
1074586,52095,2023-12-08,9999-12-31
1711647,285342,2020-05-06,2021-09-30
1186912,131662,2024-11-06,9999-12-31
1260844,174726,2018-09-22,2020-01-14
1362944,234864,2020-01-15,2022-11-30
1186813,131591,2020-01-16,2021-09-30
1079849,56127,2018-09-22,9999-12-31
850124,1462782,2024-09-10,9999-12-31
3140857,533899,2020-10-20,2021-09-30
234303,348796,2025-04-03,9999-12-31
288301,401474,2020-11-06,2022-01-13
1112828,83115,2022-11-30,9999-12-31
3105085,502774,2020-01-15,2021-09-30
3212398,596507,2024-08-23,9999-12-31
1011784,7533,2020-08-31,2021-09-30
570377,1213869,2022-03-02,9999-12-31
8334384,1168319,2020-04-30,2021-09-30
3258445,635942,2022-11-30,9999-12-31
1123134,91440,2022-11-30,9999-12-31
1314342,204026,2022-11-30,9999-12-31
385027,838380,2019-09-27,2020-01-13
287739,400920,2022-11-30,2023-11-01
1080584,56695,2020-05-15,2021-09-30
379483,832882,2021-12-22,2023-11-01
1070632,49510,2021-04-22,9999-12-31
1369394,239776,2020-09-17,2023-05-25
3379370,747578,2020-04-09,2023-04-24
4369582,943310,2021-02-26,2024-10-24
1012543,8044,2022-11-30,9999-12-31
3368303,737269,2021-04-22,2023-05-25
526429,1063902,2020-12-04,9999-12-31
3714702,818911,2020-01-15,2023-11-01
1266585,177697,2022-11-30,9999-12-31
1324643,210272,2018-09-22,9999-12-31
3712057,818213,2018-09-22,2020-01-14
3282704,657256,2020-08-18,2021-09-30
3280602,655339,2020-01-16,2021-09-30
3189132,576447,2020-07-17,2022-11-30
626731,1253867,2021-08-26,9999-12-31
1038627,27060,2020-02-27,2021-09-30
825932,1438672,2024-05-14,2024-05-18
397565,850822,2020-09-01,2021-09-30
574329,1217814,2022-06-07,2022-06-20
1254946,171699,2020-05-15,2022-11-30
318883,576177,2018-08-20,2020-04-30
3139838,533107,2018-09-25,9999-12-31
413619,866686,2021-12-07,2024-10-24
1370119,240368,2019-10-11,2022-11-30
383863,837227,2020-02-17,2022-11-30
474957,1007954,2020-12-23,2023-04-24
654678,1279736,2022-05-18,2024-10-18
593998,1224884,2021-05-20,2024-10-24
644571,1270595,2022-11-30,9999-12-31
1382890,250658,2018-10-05,2020-01-13
572150,1215640,2021-12-24,2022-11-30
471823,1004829,2020-10-29,9999-12-31
3024812,431242,2021-02-05,2022-11-30
444620,977439,2021-01-31,2024-10-24
3304655,677573,2018-09-22,2020-01-14
1019707,13146,2022-11-30,9999-12-31
1056074,40486,2021-04-23,2023-05-25
3050036,452800,2022-11-30,9999-12-31
1354000,228941,2022-11-30,2023-04-24
1273282,181163,2023-06-07,9999-12-31
3007654,417653,2020-01-15,2021-09-30
354789,800653,2023-03-03,9999-12-31
1300109,195826,2024-08-23,9999-12-31
1170002,120950,2020-05-06,2023-05-25
245657,359713,2018-08-20,9999-12-31
704564,1321778,2022-07-07,9999-12-31
3252320,630634,2022-11-30,9999-12-31
1262206,175432,2021-04-21,2023-05-25
494062,1031231,2021-05-10,2022-05-11
102344,15816,2020-04-09,9999-12-31
3350554,720851,2021-02-26,2021-09-30
1186815,131592,2022-11-30,2023-11-01
4810807,1017738,2018-08-20,9999-12-31
398399,851647,2020-04-09,2021-09-30
636058,1262658,2022-03-03,9999-12-31
3701660,815673,2021-02-25,2022-11-30
346936,792995,2019-10-29,9999-12-31
1362001,234214,2019-04-08,2020-01-14
322288,605293,2021-04-07,2025-07-10
3046988,450105,2023-10-27,9999-12-31
401496,854722,2021-11-30,2024-03-01
743125,1356006,2023-07-27,2024-07-26
608518,1236826,2021-11-19,2023-11-01
381000,834387,2020-01-13,2023-05-25
507482,1044977,2021-03-31,2023-11-01
700222,1318195,2022-09-23,2023-11-01
414617,867673,2020-07-31,2023-05-25
531315,1068843,2021-01-08,9999-12-31
661728,1286328,2022-01-06,9999-12-31
841719,1454395,2024-10-25,2025-07-10
3034235,439127,2021-02-25,9999-12-31
186545,301965,2020-04-09,9999-12-31
1368630,239162,2020-06-10,2023-05-25
636058,1262658,2021-10-05,2022-09-23
730593,1344427,2023-03-07,2023-04-24
1121711,90542,2022-11-30,9999-12-31
1365594,236854,2020-01-15,2022-12-02
175232,290991,2018-09-12,2020-07-21
3295856,669436,2020-07-31,2023-04-24
363063,808637,2019-03-04,9999-12-31
654899,1279935,2025-07-10,9999-12-31
1209023,145498,2019-10-17,2020-01-14
1701457,281998,2021-04-01,2022-11-30
490387,1027571,2021-03-29,2023-04-24
1068198,48075,2018-10-29,2022-11-30
460139,993138,2021-02-26,2023-05-25
385027,838380,2020-01-13,2022-11-30
3724197,822783,2018-09-22,2020-01-13
1175557,124470,2020-01-15,2022-11-30
453802,986809,2021-03-31,2022-09-26
1157048,112682,2020-08-31,2022-11-30
443213,976036,2020-12-24,9999-12-31
328528,659666,2020-06-18,2022-01-13
3108455,505959,2022-11-30,2023-04-24
280806,394092,2018-08-20,2020-10-02
847513,1460132,2024-09-03,9999-12-31
3249691,628374,2018-09-22,2024-11-28
1051986,37412,2021-04-23,2022-11-30
532483,1070010,2025-04-10,9999-12-31
3263900,640567,2018-09-22,2020-01-13
314586,538299,2022-02-16,2023-04-24
118399,129821,2021-04-23,9999-12-31
3224255,606462,2022-11-30,2023-04-24
1344107,222382,2024-03-21,9999-12-31
177492,293200,2020-06-26,9999-12-31
1129620,95400,2018-09-22,2020-01-13
3718598,820294,2018-09-22,2020-01-14
1348569,225372,2023-05-10,2023-05-10
3234452,615192,2025-04-09,9999-12-31
109724,70220,2019-05-16,2019-05-20
692958,1312784,2022-05-12,9999-12-31
4395673,962544,2018-08-20,2019-09-17
4346213,925761,2021-03-18,2024-10-24
4808200,1015150,2021-03-19,9999-12-31
704928,1322114,2022-11-30,9999-12-31
3258755,636197,2020-01-15,2021-09-30
209585,324621,2020-04-09,9999-12-31
274499,387921,2018-08-20,2020-04-30
3396890,764127,2022-11-30,2023-04-24
1207307,144515,2020-08-31,9999-12-31
1222638,154186,2018-09-22,2020-01-13
3125348,520734,2020-01-15,2023-05-25
3099529,497603,2020-01-16,2023-05-25
108682,61394,2018-08-20,2020-04-29
3300515,673726,2025-02-26,9999-12-31
4380716,951865,2018-08-20,2021-09-30
274808,388225,2020-08-24,2021-02-01
3376934,745276,2020-01-15,2023-04-24
4336617,918665,2022-06-27,2024-10-24
1706294,283050,2020-02-27,2021-09-30
3253662,631795,2024-12-11,9999-12-31
440283,967391,2020-06-17,2023-05-25
850934,1463570,2025-05-30,9999-12-31
302227,429223,2024-05-15,2024-05-23
6582070,1114095,2022-11-30,2023-11-01
1354786,229479,2021-04-01,2022-11-30
1705653,282848,2018-11-12,2020-01-02
3045878,449164,2018-09-22,9999-12-31
1025891,17613,2020-05-18,2020-09-08
3277096,652152,2023-01-20,9999-12-31
722986,1339386,2023-12-08,9999-12-31
654275,1279320,2021-11-30,9999-12-31
793716,1406584,2023-10-30,9999-12-31
182203,297750,2019-10-30,2020-04-29
491973,1029150,2021-10-28,2023-04-24
405333,858510,2020-11-19,2022-05-11
3172272,561358,2020-09-01,2021-09-30
3723423,822423,2018-09-22,2020-01-14
376132,829558,2020-08-24,9999-12-31
4317148,899652,2021-12-20,2024-10-24
655643,1280615,2021-12-15,2022-02-22
3131866,526329,2020-05-14,2023-05-25
782908,1395683,2023-08-17,2024-11-19
283577,396822,2018-09-12,9999-12-31
3152725,544308,2022-10-10,2023-12-14
3103883,501654,2018-09-22,2020-01-14
524604,1062079,2024-07-10,2025-03-06
4327134,909907,2020-06-10,2021-09-30
4375094,947564,2019-09-16,9999-12-31
336321,732496,2018-09-11,2020-03-31
4335112,917508,2020-06-10,2021-09-30
1383739,251308,2020-01-15,2022-11-30
1128534,94779,2018-09-22,9999-12-31
3258093,635642,2022-11-30,9999-12-31
392401,845700,2021-11-23,2022-11-30
650433,1275850,2022-03-11,9999-12-31
1083712,59072,2022-11-30,9999-12-31
3326532,698199,2018-09-22,2020-01-14
643307,1102099,2023-06-02,9999-12-31
1365232,236574,2018-09-26,9999-12-31
659417,1284071,2021-12-24,2025-03-20
421562,874564,2020-01-23,2023-05-25
232424,346984,2019-05-16,2019-05-20
1189316,133159,2022-11-30,9999-12-31
473613,1006611,2025-07-10,9999-12-31
187658,303045,2018-10-30,9999-12-31
670163,1293879,2022-02-09,2024-10-24
777113,1389922,2023-09-22,2025-02-26
593004,1223894,2021-04-27,2023-05-25
3730000,825425,2018-09-22,2023-11-01
1338141,218448,2021-04-20,2023-05-25
1376478,245443,2022-11-30,9999-12-31
278297,391660,2019-10-29,2020-10-02
3722427,821927,2021-03-26,2023-04-24
1710893,284881,2022-11-30,9999-12-31
1714355,286798,2019-09-25,2020-01-14
1141066,102486,2018-09-22,9999-12-31
369750,815209,2020-09-29,2021-09-30
212786,327787,2018-09-12,2020-07-21
1101479,73667,2020-05-18,2022-11-30
1202479,141428,2022-12-19,2025-04-10
122355,154796,2019-05-16,2019-05-20
1117249,86921,2020-09-01,2021-09-30
435838,934872,2020-08-20,2021-09-30
3286065,660398,2021-08-19,9999-12-31
824882,1437684,2024-05-16,9999-12-31
491561,1028739,2021-10-19,9999-12-31
428353,881308,2020-05-05,2021-09-30
599479,1230419,2021-12-24,2024-10-24
4319858,902458,2019-09-16,2020-07-30
134118,220355,2020-06-17,2021-09-30
3717037,819678,2020-01-16,2021-09-30
699238,1317495,2023-01-05,2023-10-23
3708547,817292,2022-11-30,9999-12-31
102417,16343,2018-08-17,9999-12-31
820022,1432779,2024-04-11,9999-12-31
470162,1003177,2022-11-30,9999-12-31
385492,838842,2024-03-15,2024-03-15
1155298,111561,2020-01-15,2022-11-30
664225,1288427,2023-04-19,9999-12-31
3113335,510446,2022-11-30,2024-10-26
3272397,647955,2020-01-15,2021-09-30
1349404,225910,2020-05-18,2023-05-25
4384550,954753,2021-12-24,9999-12-31
4374679,947233,2020-04-21,2020-07-30
465276,998266,2020-05-02,9999-12-31
476097,1009093,2021-03-30,2024-10-24
697942,1316571,2023-10-27,9999-12-31
3145647,538112,2022-11-30,2023-04-24
1217225,150762,2020-07-31,2023-05-25
3710407,817762,2020-08-26,9999-12-31
3725842,823338,2020-01-15,2021-09-30
3176581,565215,2020-05-13,2022-11-30
322300,605397,2022-01-14,2023-04-24
1182313,128737,2020-05-06,9999-12-31
657115,1281974,2021-12-14,2022-02-22
1711931,285482,2020-10-29,2022-11-30
530738,1068266,2021-04-22,2024-10-24
243255,357376,2019-10-30,2020-04-29
1382417,250270,2020-05-06,9999-12-31
3008745,418522,2022-11-30,2023-04-24
3720854,821199,2020-01-16,2023-05-25
3292697,666514,2020-08-26,2023-05-25
424946,877927,2020-05-15,2023-05-25
1328104,212374,2020-01-15,2022-11-30
3193013,579817,2020-12-10,2023-05-25
8316663,1166831,2018-09-22,2020-01-13
476193,1009189,2021-04-23,2024-10-24
550812,1194274,2022-11-29,2022-11-30
3289576,663660,2024-07-10,2025-03-06
413256,866330,2021-03-31,2023-11-01
523527,1061002,2023-06-06,2023-12-06
611289,1239568,2022-03-17,9999-12-31
490497,1027680,2020-10-06,2022-09-26
1024555,16610,2021-05-14,2022-11-30
770376,1383186,2023-07-31,9999-12-31
3119371,515600,2021-05-26,2023-05-25
402876,856089,2018-10-30,9999-12-31
104738,33861,2018-08-17,2020-04-29
1367463,238228,2021-12-06,9999-12-31
3199527,585447,2022-11-30,2023-04-24
1252352,170449,2020-05-06,2021-09-30
3192960,579772,2020-01-15,9999-12-31
3227494,609241,2020-11-30,2021-09-30
397128,850388,2020-08-27,9999-12-31
4391880,959853,2018-08-17,2019-09-17
1344583,222718,2020-01-15,2021-09-30
1206503,144008,2020-08-31,2021-09-30
399370,852614,2019-08-08,2020-03-30
376604,830024,2020-12-24,2021-09-30
1301580,196617,2018-09-27,2020-01-14
653524,1278695,2024-08-23,9999-12-31
3178998,567289,2020-05-06,2022-11-30
1018259,12104,2019-01-15,2019-06-20
104231,29935,2020-09-25,9999-12-31
3002091,413279,2022-11-30,2023-04-24
1046784,33409,2018-09-22,9999-12-31
1106517,77707,2020-07-27,2023-05-25
121176,147166,2019-05-16,2019-05-20
1120140,89333,2024-01-05,9999-12-31
700667,1318514,2022-06-17,9999-12-31
1017788,11777,2018-09-22,9999-12-31
372627,823489,2022-09-23,9999-12-31
427053,880017,2021-03-30,2023-05-25
3040271,444227,2020-01-15,2021-09-30
118436,130049,2018-09-12,2020-07-21
1339469,219198,2020-09-17,2021-09-30
401073,854304,2022-11-30,9999-12-31
3010344,419801,2024-01-06,9999-12-31
1205059,143092,2018-09-22,2023-04-24
3710449,817771,2020-05-13,2023-04-24
1106671,77840,2021-04-22,2022-11-30
663403,1287647,2022-01-12,2025-03-20
1186919,131668,2018-09-27,2022-11-30
749742,1362639,2023-02-20,2024-05-29
1351953,227598,2019-01-07,2020-01-13
3079357,478889,2020-08-30,9999-12-31
816222,1428865,2024-03-14,9999-12-31
476843,1009836,2021-05-18,2024-10-24
1078684,55202,2020-10-27,2022-11-30
201596,316744,2019-10-30,2020-04-30
658591,1283324,2024-03-21,2024-12-19
1382186,250090,2020-06-19,2021-09-30
659203,1283888,2021-12-23,9999-12-31
363474,809042,2024-10-25,9999-12-31
343474,789572,2020-09-21,2023-09-13
342943,789048,2018-08-20,2022-01-12
1301560,196605,2024-10-22,9999-12-31
484956,1022159,2020-09-29,2023-05-25
179401,295046,2019-10-30,2020-03-31
3240064,620018,2020-07-24,2023-05-25
721883,1338652,2022-10-06,2024-03-07
110848,79454,2019-10-30,2020-01-15
307689,476641,2024-08-23,9999-12-31
3213406,597318,2022-11-30,9999-12-31
3377385,745705,2020-09-29,2021-09-30
865982,1478577,2025-01-17,9999-12-31
341189,778730,2020-07-15,9999-12-31
280223,393536,2022-01-14,9999-12-31
1289408,190084,2018-09-22,2020-01-14
602255,1097490,2023-02-20,2023-03-06
663212,1287560,2022-02-22,2022-06-06
3034632,439481,2022-11-30,2023-11-01
3326452,698124,2020-08-31,9999-12-31
288052,401228,2021-02-26,2022-05-11
519373,1056835,2021-04-30,2022-11-30
620469,1248044,2021-12-24,9999-12-31
378191,831599,2021-01-21,9999-12-31
3166513,556369,2020-05-15,9999-12-31
3124577,520068,2020-07-31,2023-05-25
1714184,286690,2018-09-22,2020-01-14
413561,866628,2021-01-05,2023-05-25
4402442,967132,2018-08-20,2019-09-17
3716838,819595,2020-10-29,2022-11-30
484805,1022008,2021-01-31,2022-11-30
3241165,620948,2020-01-15,2023-05-25
594532,1225456,2022-01-14,9999-12-31
3307707,680343,2018-09-22,2023-11-01
3289576,663660,2022-11-30,2023-11-01
3730245,825571,2020-11-30,2021-09-30
305505,457224,2020-10-14,2023-04-24
1706133,282985,2020-05-14,2021-09-30
3048149,451119,2022-11-30,2025-01-25
294518,407628,2018-08-17,2020-10-02
657095,1281956,2022-09-23,9999-12-31
106606,46701,2018-09-12,2020-07-21
3381674,749715,2022-11-30,9999-12-31
1329015,212956,2021-02-25,2022-11-30
3266270,642671,2020-06-17,2022-11-30
427334,880294,2020-01-15,2023-05-25
1169211,120433,2022-11-30,9999-12-31
703250,1320468,2023-02-13,9999-12-31
348174,794201,2022-06-22,9999-12-31
3053727,456098,2020-07-31,2021-09-30
3084191,483367,2020-02-27,2020-03-30
234055,348563,2020-07-16,2023-11-01
3728318,824491,2023-12-08,9999-12-31
473276,1006275,2022-11-30,2023-04-24
289124,402285,2018-08-17,2022-01-13
310122,499191,2019-11-12,2023-11-01
1044713,31794,2020-12-30,9999-12-31
826682,1439423,2024-05-15,9999-12-31
3401767,768787,2020-01-15,2022-01-11
3382202,750211,2020-01-15,9999-12-31
492630,1029804,2024-05-11,9999-12-31
1362470,234528,2024-07-08,9999-12-31
3725842,823338,2020-01-15,2022-12-05
3367607,736628,2020-05-06,2021-09-30
242777,356909,2018-09-12,2020-03-30
734560,1347461,2023-09-26,9999-12-31
3288740,662892,2018-09-22,2020-01-13
3296894,670391,2018-09-22,2020-01-14
3421098,787960,2021-03-31,2023-05-25
654525,1279606,2022-09-23,9999-12-31
3322884,694760,2021-01-31,2023-04-24
694684,1314047,2022-05-17,9999-12-31
1119044,88410,2020-01-16,2021-09-30
4811081,1018037,2020-04-08,2021-09-30
1706403,283089,2020-01-16,2021-09-30
1355506,229957,2018-09-22,2020-01-13
3403105,770080,2022-11-30,2023-10-27
6645651,1146595,2020-10-29,2021-09-30
1266175,177487,2020-05-15,2022-11-30
506886,1044381,2020-10-02,9999-12-31
169498,281353,2018-08-17,9999-12-31
1057542,41531,2018-09-22,2023-04-24
431312,895478,2025-04-10,9999-12-31
4411274,973008,2022-03-30,2024-10-24
3721999,821729,2018-09-22,2023-01-30
1247862,168155,2020-07-24,2021-09-30
655631,1280603,2021-12-15,2022-02-22
3216568,599931,2020-07-24,2021-09-30
1380780,248943,2020-12-11,2023-05-25
245364,359423,2018-08-20,9999-12-31
434688,926246,2020-06-16,2024-10-24
1319397,207029,2020-01-15,2021-09-30
604671,1233021,2022-07-19,2025-06-06
1377756,246502,2020-05-18,2023-05-25
554334,1197840,2021-02-12,2023-05-25
3017850,425699,2018-09-22,2020-01-13
632320,1259134,2021-09-15,2025-03-20
1333890,215878,2022-11-30,2024-11-14
1029123,19940,2020-04-23,9999-12-31
3008611,418419,2020-12-31,2023-05-25
1259802,174227,2020-01-15,9999-12-31
115883,113778,2024-03-28,9999-12-31
659391,1284057,2021-12-24,2025-03-20
3014701,423276,2018-09-22,9999-12-31
3335854,707085,2018-09-22,2025-05-01
481079,1017719,2020-11-25,9999-12-31
3701727,815682,2020-01-16,2023-05-25
1093517,66971,2021-04-23,2023-01-12
4359704,935854,2020-01-29,2021-04-20
1271153,180114,2020-09-29,2023-05-25
3259654,636970,2022-08-04,2022-08-04
473989,1006987,2020-11-18,9999-12-31
3115273,512161,2020-01-16,2023-05-25
1372751,242445,2021-11-30,2022-11-30
698955,1317315,2022-06-03,2025-03-20
3703243,815950,2020-01-14,2021-09-30
461709,994704,2021-02-26,2022-09-26
1112411,82772,2020-01-16,2021-09-30
1194344,136326,2020-02-17,2022-11-30
3207415,592251,2020-01-15,2021-09-30
1711123,285032,2021-04-23,2023-05-25
348344,794368,2021-03-18,9999-12-31
251885,365816,2018-08-17,2024-11-27
276385,389786,2021-03-24,2023-04-24
690846,1311091,2022-05-04,2022-09-26
1711392,285174,2020-09-29,2021-09-30
251678,365614,2024-09-04,2025-02-04
3294234,667922,2020-01-15,2021-09-30
237492,351827,2023-05-26,2023-05-26
764802,1377627,2023-05-04,9999-12-31
410449,863561,2022-11-30,9999-12-31
4412120,973579,2019-09-16,2024-10-24
3718655,820311,2023-05-25,2023-11-01
1357918,231541,2023-11-07,9999-12-31
536369,1073895,2025-05-20,2025-05-20
4339682,920993,2018-08-20,2019-09-17
3727485,824048,2020-10-29,2021-09-30
1713543,286359,2018-10-02,2020-01-14
793765,1406529,2023-11-27,9999-12-31
4343297,923641,2020-01-29,2021-09-30
1011367,7245,2018-09-22,2020-01-14
1311137,202161,2020-05-14,9999-12-31
3162855,553088,2025-01-15,9999-12-31
3727290,823942,2021-01-04,2021-09-30
3326406,698081,2023-05-24,9999-12-31
576324,1219886,2022-11-30,2023-04-24
175233,290992,2018-09-12,2020-07-21
1077081,53995,2020-02-27,9999-12-31
680382,1302898,2022-03-28,9999-12-31
3110288,507665,2020-08-30,2023-05-25
632321,1259135,2021-09-15,9999-12-31
175491,291244,2021-10-18,9999-12-31
574791,1218276,2021-12-06,9999-12-31
6604560,1122536,2020-04-30,9999-12-31
4336353,918463,2021-01-22,2024-10-24
633631,1260394,2022-06-22,2023-04-24
3730677,825817,2018-09-22,2020-01-14
628498,1255505,2022-07-19,9999-12-31
3049821,452611,2018-09-22,2020-01-13
3117150,513794,2020-07-24,2021-09-30
1287258,188782,2022-11-30,2023-04-24
646248,1272116,2022-02-04,2022-11-30
1213265,148162,2022-11-30,9999-12-31
1713512,286340,2018-09-22,2020-01-14
1045674,32569,2023-06-07,9999-12-31
101065,6764,2020-09-21,9999-12-31
451211,984220,2024-05-11,9999-12-31
750897,1363818,2023-03-06,9999-12-31
100861,5375,2025-04-09,2025-04-10
277030,390425,2018-08-20,9999-12-31
1118282,87745,2020-08-30,2021-09-30
1116015,85853,2023-12-16,9999-12-31
649256,1274798,2024-12-11,9999-12-31
1077383,54219,2024-05-11,9999-12-31
1009198,5776,2020-12-30,2022-11-30
1320310,207585,2020-01-15,2023-05-25
335384,723898,2021-10-19,2023-04-24
3730348,825636,2022-11-30,9999-12-31
518812,1056275,2022-03-01,2024-10-24
397782,851037,2020-08-30,2021-09-30
386941,840281,2021-03-30,9999-12-31
3721582,821527,2020-05-15,2021-09-30
181574,297155,2020-04-09,2022-01-20
655639,1280611,2021-12-06,2025-03-20
1005098,2935,2022-12-01,2022-12-28
149787,262322,2018-08-20,9999-12-31
3708371,817255,2024-05-23,2024-05-23
288232,401405,2018-08-17,2020-03-30
3191870,578828,2020-05-15,2023-05-25
669748,1293555,2022-02-08,9999-12-31
1248136,168279,2020-10-29,2022-11-30
233982,348492,2021-01-31,2024-12-24
1014628,9530,2022-11-30,9999-12-31
264988,378579,2022-01-14,2023-04-24
1368426,238994,2024-03-21,9999-12-31
707418,1325370,2022-11-30,2023-04-24
1091587,65367,2018-09-22,2020-01-13
3192641,579495,2020-12-23,2022-11-30
4399340,965088,2020-09-25,2022-05-31
3140964,533994,2020-05-15,2021-09-30
1348707,225458,2018-09-22,2025-02-20
6627337,1133072,2022-11-30,2023-04-24
382828,836204,2020-10-12,2022-11-30
385038,838390,2022-11-30,9999-12-31
454165,987172,2021-02-26,2022-09-26
348276,794302,2020-01-29,9999-12-31
341464,781445,2020-01-29,2021-09-30
304210,445832,2020-08-30,2021-09-30
430703,889189,2024-01-16,9999-12-31
3348941,719335,2024-01-16,9999-12-31
3170119,559500,2020-08-30,2021-09-30
289229,402390,2020-07-24,9999-12-31
476518,1009513,2021-01-18,2023-04-24
740471,1353361,2023-01-10,2023-04-24
1714446,286856,2020-01-15,2020-06-21
254622,368483,2019-10-29,2020-04-30
457134,990135,2024-04-10,9999-12-31
1043449,30825,2020-05-06,2023-05-25
122355,154796,2020-08-24,9999-12-31
3085765,484811,2018-09-22,9999-12-31
4321500,904142,2018-08-17,2021-09-30
3372288,740952,2022-11-30,9999-12-31
471911,1004917,2021-07-01,9999-12-31
452811,985818,2020-08-26,2023-05-25
1277261,183172,2018-09-22,2020-01-13
1706949,283305,2020-05-04,2021-09-30
429126,882079,2020-06-19,2021-09-30
3369010,737904,2020-01-13,2022-11-30
622820,1250168,2021-12-24,2023-11-01
1024494,16569,2024-05-24,9999-12-31
706423,1324181,2022-07-08,2023-05-25
1377116,245978,2020-11-19,2022-06-30
1305824,199049,2020-04-28,9999-12-31
662125,1286545,2022-10-13,9999-12-31
3381888,749918,2022-09-23,2023-04-24
4349368,928043,2018-08-20,9999-12-31
3359455,729037,2022-11-30,2023-04-24
3215369,598944,2020-05-18,2021-09-30
235029,349500,2018-10-30,9999-12-31
4375671,947989,2024-12-11,9999-12-31
464229,997221,2023-02-13,9999-12-31
157645,269864,2020-02-14,2020-03-30
3285213,659606,2020-09-17,2023-05-25
558546,1202050,2022-11-30,9999-12-31
3087610,486520,2019-04-08,2020-01-14
1095138,68375,2021-04-20,2022-11-30
1076490,53543,2018-09-22,2020-01-14
1295806,193590,2021-03-26,2021-09-30
264105,377714,2021-01-18,2022-09-26
825845,1438639,2024-05-06,9999-12-31
409085,862212,2020-05-05,2021-09-30
3219160,602162,2022-11-30,9999-12-31
1046209,32985,2025-03-11,9999-12-31
1320695,207841,2018-09-22,2019-05-14
3133223,527412,2018-09-22,2020-01-14
1070942,49689,2022-11-30,9999-12-31
3380992,749066,2020-02-14,2022-06-30
314090,533933,2020-11-06,2022-01-13
4388502,957504,2018-08-17,2020-06-01
490931,1028114,2020-07-22,2020-10-02
288276,401449,2018-09-11,2020-04-30
1046772,33397,2020-07-31,2023-05-25
1220861,153091,2020-01-15,2021-09-30
8305442,1165850,2021-03-25,2023-05-25
398896,852144,2020-09-29,2023-05-25
1005655,3347,2024-03-01,9999-12-31
3060097,461701,2021-02-25,2021-09-30
328044,655198,2018-08-20,9999-12-31
111267,82988,2019-10-30,2020-04-29
6584574,1115120,2022-11-30,9999-12-31
594833,1225716,2021-10-29,2024-10-24
283578,396823,2018-08-17,2020-04-30
4811325,1018305,2019-09-16,2021-09-30
507671,1045166,2021-01-31,2023-04-24
770329,1383309,2025-05-24,9999-12-31
609131,1237553,2025-03-27,2025-03-27
389845,843165,2022-11-25,2022-11-30
1034045,23661,2025-03-18,9999-12-31
411407,864504,2020-05-05,2021-09-30
3271112,646848,2020-09-29,2021-09-30
3286532,660834,2020-05-18,9999-12-31
535283,1072809,2021-12-06,2024-09-25
407606,860750,2019-10-04,2020-01-13
1343697,222099,2022-11-30,2023-04-24
1715101,287215,2023-01-31,2023-11-01
1714016,286585,2020-01-16,2020-03-30
1174803,123987,2023-01-24,9999-12-31
3261425,638446,2018-09-22,2020-01-14
1346449,223996,2022-11-30,2024-10-22
3058315,460095,2021-02-25,9999-12-31
100763,4708,2019-09-03,2020-05-04
367268,812772,2020-04-09,2021-09-30
3179234,567508,2024-09-20,9999-12-31
3066920,467852,2018-09-22,2025-03-06
3227248,609021,2022-11-30,9999-12-31
1191305,134432,2024-04-10,9999-12-31
780417,1393258,2023-05-22,2023-07-22
1347846,224905,2022-11-30,9999-12-31
444852,977671,2021-03-26,2023-04-24
3022668,429524,2018-09-22,9999-12-31
3241836,621528,2020-01-13,2022-11-30
1325262,210628,2021-03-26,2021-09-30
357768,803481,2020-04-16,2023-04-24
387731,841063,2022-11-30,2023-11-01
380467,833860,2021-03-31,9999-12-31
3381598,749641,2020-01-15,9999-12-31
798788,1411634,2025-06-25,9999-12-31
347816,793851,2018-09-11,2020-03-31
617051,1244838,2021-07-21,2021-09-30
783097,1395970,2024-09-12,9999-12-31
1265765,177262,2020-01-15,2023-01-24
3257890,635478,2020-05-14,9999-12-31
1121269,90225,2020-05-04,2022-11-30
703691,1320908,2024-02-13,2025-04-15
3243814,623217,2018-09-22,2020-01-14
